"Title","ID","Created Date","Updated Date","Owner","Name","Business Directory (Item)","Category","Description","Website","Phone","Email","Business Owner","Address","Verified","Business Directory (All)","(Resources)","(Restaurants & Bars)","(Hair, Beauty & Wellness)","(Mental Health)","(Work & Event Spaces)","(Art, Photography & Planning)","(Music & Culture)","(Online Goods & Products)","(Online Clothing & Accessories)","(Sports & Entertainment)","(Legal & Consulting)","(Automotive)","(Cleaning & Maintenance)","(Health & Life Care, Education)","(Shopping)","(Catering, Snacks & Drinks)","Commerce","Is this a Black Owned Business?","Select an option","Tags","Publish Date","Unpublish Date","Status"
,"56672125-b068-40b7-b84b-3ad891cf7884",2026-01-26T20:22:50Z,2026-01-26T23:00:34Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Cyndy Johnson Insurance Agency","/business-directory/cyndy-johnson-insurance-agency","[""Professional & Businesses Services""]","Insurance Agency serving central city Milwaukee community","https://agents.allstate.com/cyndy-johnson-milwaukee-wi.html",4146878797,"LJOHNSON6@ALLSTATE.COM","Cyndy Johnson","3801 W Fond Du Lac Ave",,"/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:22Z,,"PUBLISHED"
,"568892ac-b780-4024-9de7-30bd80d429b8",2023-12-12T07:05:59Z,2026-01-26T23:00:34Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Boutique 801","/business-directory/boutique-801","[""Retail & Shopping""]","Second hand boutique with fashionable clothes.","https://bit.ly/3ycOHdh",4145850717,"NA",,"801 E Center St Milwaukee, WI 53212","12/7/2020","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:22Z,,"PUBLISHED"
,"5694bf17-34a1-44a3-ab48-fd798508e28f",2023-12-12T07:06:02Z,2026-01-26T23:00:34Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Statement Pieces By Sequoya","/business-directory/statement-pieces-by-sequoya","[""Retail & Shopping""]","Statement Pieces is a faith based online apparel store that promotes the gospel of Jesus Christ, transparency, testimonies and ministering through clothing.","https://bit.ly/3uLsUXO",,"Sequoyakimberly@gmail.com","Sequoya Thomas","NA","1/27/2021","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:22Z,,"PUBLISHED"
,"56dde1fa-1772-4f39-a4f0-c33fd57aa2f8",2023-12-12T07:05:59Z,2026-01-26T23:00:34Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","CBD American Shaman - Menomonee Falls","/business-directory/cbd-american-shaman---menomonee-falls","[""Retail & Shopping""]","Locally owned CBD franchise.","https://bit.ly/3ylbl3c",2625055695,"shamanfalls19@gmail.com",,"N56W14108 Silver Spring Drive, Menomonee Falls, WI, USA","4/20/2022","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:22Z,,"PUBLISHED"
,"56f0247b-f688-4b14-bbed-31607c582966",2023-12-12T07:06:00Z,2026-01-26T23:00:34Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Gospel Intercession","/business-directory/gospel-intercession","[""Retail & Shopping""]","Christian t-shirt business with accessories","NA",4147022212,"brysharron@aol.com","Oletha Mays","3412 N 50th Street. Milwaukee, Wi. 53216",,"/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:22Z,,"PUBLISHED"
,"579931fe-5257-4dbe-8f6c-8bc11b0a9f9f",2023-12-12T07:05:58Z,2026-01-26T23:00:34Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Alem Ethiopian Village ","/business-directory/alem-ethiopian-village-","[""Food & Drink""]","Delectable and authentic Ethiopian Cuisine.","https://bit.ly/3w2qq7G",4142245324,"info@alem-ethiopianvillage.com",,"307 E Wisconsin Ave, Milwaukee, Wisconsin, USA","5/16/2021","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:22Z,,"PUBLISHED"
,"57bcc94f-5d8d-48aa-80c6-90143f8876fb",2023-12-12T07:06:01Z,2026-01-26T23:00:34Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Partners in Hope- Prisoner Re-entry","/business-directory/partners-in-hope--prisoner-re-entry","[""Nonprofits""]","A voluntary, faith-based, 18-month, collaborative effort between volunteers from the law enforcement, faith, and business communities to build mentoring relationships with participants that instill positive life skills and values for sustainable employment to be achieved.","https://bit.ly/3oeUpGR",,,,,,"/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:22Z,,"PUBLISHED"
,"57f08c8b-12d8-47d7-81f7-0cad298e0fc5",2023-12-12T07:05:59Z,2026-01-26T23:00:34Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Blaque Luxury Living","/business-directory/blaque-luxury-living","[""Retail & Shopping""]",,,8886205893,,,"1017 S 2nd St",,"/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/","TRUE",,,,2026-01-26T21:33:22Z,,"PUBLISHED"
,"58348ba3-1ea0-4c53-bc40-c630c0cc0465",2023-12-12T07:06:02Z,2026-01-26T23:14:52Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Signature Sweets Bakery ","/business-directory/signature-sweets-bakery-","[""Food & Drink""]","Specialty cake and dessert shop with something to fit any occasion. We are known for customized cakes from the traditional torte to a 3-D scultped masterpiece. You bring the ideas and we bring them to life. Let us make your event special with our sweet creations!","https://bit.ly/2RjgkAv",4145393181,"signaturesweetskim@gmail.com","Kimberly Hall","3801 N Oakland Avenue Shorewood, WI 53211","10/17/2021","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:22Z,,"PUBLISHED"
,"5836f7dd-198a-417d-92fd-70bd326aa206",2023-12-12T07:06:00Z,2026-01-26T23:00:34Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Heaven's Table BBQ","/business-directory/heaven's-table-bbq","[""Food & Drink""]","Mouthwatering BBQ cuisine.","https://bit.ly/3w8unYm",4147327109,"heavenstablebbq@gmail.com","Jason Alston","5507 W. North Ave. Milwaukee, WI 53208","12/29/2021","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:22Z,,"PUBLISHED"
,"589af885-7c13-4fc4-a6b0-166976aed304",2026-01-26T20:22:50Z,2026-01-26T23:00:34Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Play Gazer Mobile Entertainment","/business-directory/play-gazer-mobile-entertainment","[""Music, Entertainment & Culture""]","Our mobile game bus is packed with entertainment/fun. Yourself, friends, and family can play video games, watch movies, play yard games, and/or play music. You can also take advantage of our yummy onboard slushies! Book us for birthdays, graduations, kickbacks, family reunions, block parties, corporate events, and more... 

""We bring the party to you!","https://playgazer.godaddysites.com/",4148976753,"info@playgazer.com","Tanisha Johnson",,,"/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:22Z,,"PUBLISHED"
,"589d1537-3e0e-4770-98e4-648b2a0d3848",2023-12-12T07:06:02Z,2026-01-26T23:00:34Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","PeppehDemGang","/business-directory/peppehdemgang","[""Retail & Shopping""]","Peppehdemgang offers a classic collection of tee shirts, characterised by urban African culture and steeped in high quality. Extensive and well designed - The tees from PeppehDemGang is located in top tier design, fabric and details. Upmarket tees combined with advanced inks/printing techniques to ensure longevity, make our tees a natural choice when the best is requested. PeppehDemGang was born out of the For Us, By Us concept. A huge amount of effort is put into the design in order to make the tees simple, creative, and durable. There are plenty of things we take into consideration that may not be recognized at first, details are crucial because breaking the stereotypes of substandard Africa product is our drive. Our mission is to create a tee shop that delivers on quality with images and messages that elevate us. With PeppehDemGang, you will strut through the world asserting your cultural confidence and your style will surely Peppeh Dem!.","https://bit.ly/3k16nSF",3473388779,"peppehdemgang@gmail.com","Cy Nakpodia & Idongesit Daniel","NA","8/17/2021","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:22Z,,"PUBLISHED"
,"58ae6054-7070-4b49-a204-485724c8529f",2023-12-12T07:05:58Z,2026-01-26T23:00:34Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Arlanderz","/business-directory/arlanderz","[""Food & Drink""]","Tasty southern cuisine.","https://bit.ly/3eLgREv",4148375151,"arlanderzsauce@gmail.com",,"1814 N. Farwell Ave. Milwaukee, WI 53202","5/16/2021","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:22Z,,"PUBLISHED"
,"58dfde19-0239-49a5-a26b-a397d071e0f2",2026-01-26T20:22:50Z,2026-01-26T23:00:34Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Novukit","/business-directory/novukit","[""Home, Cleaning & Maintenance""]","Kitchen Cabinets and Countertops Showroom 
Smart Choice for High-Quality Kitchen Cabinets and Countertops
Fast Turnaround, Professional and Reliable Service
At Novukit, our mission is to produce outstanding design, high quality, best service and affordable cost.
- In last years our main designer completed 1000+ projects.
- We cooperate with contractors, designers, professionals, builders.
- We ship nationwide.","https://www.novukit.com/",3123918142,"siuzannanovukit@gmail.com","Ihor Prysiazhnyi","5247 N Elston Ave",,"/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:22Z,,"PUBLISHED"
,"598f0061-1fa8-4dd6-a086-815eb8bc6f59",2023-12-12T07:06:03Z,2026-01-26T23:00:34Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","We Got Flavors","/business-directory/we-got-flavors","[""Arts, Media & Creative Services""]","The We Got Flavors Creative Network is your back pocket toolkit, tailored to fit your creative journey. Whether you're a brand or business seeking creative services, or just a creative looking to expand your client reach, we're here for you.","https://bit.ly/38LDFmQ",4143260362,"Antoinedavis@wegotflavors.net","Antoine Davis","NA","4/16/2022","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:22Z,,"PUBLISHED"
,"59db154a-127f-4cbb-b9f5-7038a874c9d4",2026-01-26T20:22:50Z,2026-01-26T23:00:34Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Jamal Services LLC","/business-directory/jamal-services-llc","[""Professional & Businesses Services""]","We provide payment processing services to help businesses receive debit and credit card payments and we also provide small business owners with their own business attorneys to help them protect and grow their business.","https://ajamal.wearelegalshield.com/",4142413463,"jamalservicesllc@gmail.com","Anthony Jamal Jr",,,"/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:22Z,,"PUBLISHED"
,"5a032aba-2a85-410b-9117-1c4a625d8c8a",2026-01-26T20:22:50Z,2026-01-26T23:00:34Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Cyber Security Consulting Ops","/business-directory/cyber-security-consulting-ops","[""Professional & Businesses Services""]","Hello,
I was checking out your directory and looking for a cyber security company or an IT company in MKE to service black-owned companies, and I did not find one on your website. Even though we are in New Jersey, we help customers all over the world. It would be nice to consider black-owned companies outside of your area that can support black-owned companies in your area. Please let me know if you would like to add us.

We partner with an HBCU to teach cyber security certifications for free, benefiting students in underserved communities all over the USA.

We would like to be in your directory.

Thanks
Tony Wittock","https://www.cybersecurityconsultingops.com/",8885889951,"tonyw@cybersecurityconsultingops.com","Tony Wittock","309 Fellowship Road, East Gate Center, Suite 200, Mount Laurel, NJ, 08054",,"/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:22Z,,"PUBLISHED"
,"5a736070-1174-4779-84f8-6b4cb646ee22",2023-12-12T07:06:01Z,2026-01-26T23:00:34Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","NL Suits","/business-directory/nl-suits","[""Retail & Shopping""]","Wardrobe consulting, made to measure fittings, suits, sport-coats and dress shirts.","https://bit.ly/3eJ2FeX",4143128665,,"Nesri Laine","241 North Broadway, Milwaukee, WI, USA",,"/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:22Z,,"PUBLISHED"
,"5af1e454-4242-40a8-9f48-68ad961f9cf4",2023-12-12T07:06:00Z,2026-01-26T23:00:34Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","J.Riley","/business-directory/j.riley","[""Retail & Shopping""]","Funky fresh crochet clothing and accessories.","https://bit.ly/3uOj7Af",4142084684,"iamjrileyy@gmail.com",,"NA","11/9/2020","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:22Z,,"PUBLISHED"
,"5b233195-f687-4699-b20e-cf5affefa4c5",2023-12-12T07:06:01Z,2026-01-26T23:00:34Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Lisa Kaye Catering","/business-directory/lisa-kaye-catering","[""Catering & Event Food""]","From lunches to big events, award-winning chef Lisa Mckay and her team are dedicated to providing customers with comfortable catering experiences.","https://bit.ly/3tJLdeQ",4147455586,"chef@lisakayecatering.com","Lisa Mckay","NA","10/17/2021","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:22Z,,"PUBLISHED"
,"5c2c46ad-0c39-4872-8a2e-5bbaaea1a37b",2023-12-12T07:05:59Z,2026-01-26T23:00:34Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Coaches","/business-directory/coaches","[""Food & Drink""]","Soul and American food restaurant.","https://bit.ly/33FxzyE",4147085541,,,"1125 N 9th St, Milwaukee, Wisconsin, USA",,"/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:22Z,,"PUBLISHED"
,"5c3894cd-9a3a-4bcf-b1bc-b6c28b26e519",2026-01-26T20:22:50Z,2026-01-26T23:00:34Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","The Rise Above Collection","/business-directory/the-rise-above-collection","[""Retail & Shopping""]","An online clothing store with a mission to inspire, motivate, and encourage with positive affirmations.","www.theriseabovecollection.com",4149370018,"biancalove82@yahoo.com","Bianca Love","Milwaukee, WI",,"/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:23Z,,"PUBLISHED"
,"5c7c1793-a159-4ec7-ba7d-0e9d4d1be8bb",2023-12-12T07:06:01Z,2026-01-26T23:00:34Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Klassik","/business-directory/klassik","[""Music, Entertainment & Culture""]","A multi-instrumentalist performing artist and producer, Klassik draws upon years of jazz study and an affinity for hip-hop/soul to soundtrack life.","https://bit.ly/2Qllk7s",,"iamklassik@gmail.com",,,,"/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:23Z,,"PUBLISHED"
,"5cd8f386-f568-4461-a772-3c5fa85b5729",2023-12-12T07:06:01Z,2026-01-26T23:00:34Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Law Office of Christopher P. Jackson, SC","/business-directory/law-office-of-christopher-p.-jackson%2C-sc","[""Professional & Businesses Services""]","Currently offering services in Wisconsin in the following legal areas: Criminal Defense, Family Law, Workers' Compensation, and Personal Injury","https://bit.ly/2QmUM5O",4145735875,"christopher.jackson414@gmail.com","Christopher P. Jackson","NA","11/16/2020","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:23Z,,"PUBLISHED"
